"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-877-5p",4.26809482207321,-6.16242829276162,1.15538710646774,-5.33364814118572,9.62589626867304e-08,2.67590704885121e-07
"hsa-miR-339-5p",30.8371207565493,-7.54016354813427,1.42530037755658,-5.29022770699078,1.22164170415453e-07,3.37987538149419e-07
"hsa-mir-181d",10.7884421761764,7.46954941033162,1.41268424592915,5.28748687603488,1.24008255131839e-07,3.41463489249283e-07
"hsa-mir-378d-1",4.80280592861427,6.33799600372919,1.21718141026969,5.20710877627096,1.91805666182964e-07,5.25656094586329e-07
"hsa-mir-2110",5.18964882972563,6.4443518469843,1.25142853434869,5.14959637734188,2.61047609551244e-07,7.12059442015365e-07
"hsa-miR-1260b",5.04289727637797,-6.69976767017057,1.30384493929475,-5.13846966633506,2.7698489389395e-07,7.52001043702732e-07
"hsa-miR-320d",12.1024081577992,-7.9682067374229,1.55631549647217,-5.11991736603864,3.05669564389363e-07,8.26018683303347e-07
"hsa-miR-29c-5p",4.56917449728146,-4.991204742204,0.979549730435684,-5.09540719283749,3.47992467269904e-07,9.36035293906547e-07
"hsa-mir-345",4.33217138389329,6.19022256756086,1.21778443135318,5.0831841894073,3.71159461357899e-07,9.93749525571148e-07
"hsa-miR-181d-5p",11.2571554266738,-5.30379594348479,1.05964406067909,-5.00526180469106,5.57861576982243e-07,1.48677787259947e-06
"hsa-miR-483-5p",6.93936191253505,-7.28011406416394,1.45798944550278,-4.99325566904461,5.93698802309823e-07,1.57367266306044e-06
"hsa-mir-664a",2.87676399318478,5.62682405145383,1.1270448468371,4.99254671830032,5.95882936098618e-07,1.57367266306044e-06
"hsa-mir-374a",4.55567395705487,6.25328033541258,1.26379667868534,4.94801136992823,7.49755304135106e-07,1.97107616154976e-06
"hsa-miR-34a-5p",9.4931321476888,-5.67971568995032,1.15016808564159,-4.93816143992732,7.88625457166956e-07,2.06392518294595e-06
"hsa-miR-34c-5p",9.45277085922449,-5.06781563578949,1.0274557707796,-4.93239298460914,8.12282842516869e-07,2.11630641929283e-06
"hsa-miR-106b-5p",4.92860360540301,-5.84763344828463,1.20188500158294,-4.86538515796686,1.14234126730966e-06,2.96294766208444e-06
"hsa-mir-20a",2.28970567575768,5.28536488885308,1.08719777689425,4.86145667437949,1.16525086105877e-06,3.00893666788954e-06
"hsa-mir-511",4.24360617809448,6.14957104918468,1.26982805638975,4.84283759383024,1.27997905420292e-06,3.29056562164557e-06
"hsa-mir-215",5.40529654381254,6.48601425872883,1.34035598579302,4.83902360826283,1.30478548644044e-06,3.33956109084536e-06
"hsa-mir-148a",4.89852569283131,6.34801421147775,1.3153026944323,4.82627629240708,1.39109488602161e-06,3.54485144201121e-06
"hsa-mir-34c",5.07673956137314,6.39723480347092,1.32747654959066,4.81909439789622,1.44211312927915e-06,3.65881103978684e-06
"hsa-mir-769",5.78523609262787,6.57684329840605,1.36834831787367,4.80641018993325,1.53664463778333e-06,3.88169797631355e-06
"hsa-miR-4326",23.735127453946,-6.48091950928747,1.34977327002787,-4.80148751882874,1.5749132673816e-06,3.96114549068705e-06
"hsa-mir-450a-1",3.29635771030071,5.79952238195208,1.21236381669311,4.78364852373363,1.72141586460812e-06,4.31095955748845e-06
"hsa-miR-374b-5p",4.12376753386721,-5.42442610177355,1.13539995458707,-4.77754651993653,1.77447006213728e-06,4.42475152833373e-06
"hsa-miR-193b-5p",10.8833331566723,-7.82750653784356,1.63870141338148,-4.77665209410629,1.78237753102027e-06,4.42547583556742e-06
"hsa-mir-450a-2",3.20853349797532,5.76175947421377,1.20741246168003,4.7719894046784,1.82415102615638e-06,4.50992232424194e-06
"hsa-miR-25-5p",7.13766820961282,-5.94776669244677,1.25710102986354,-4.73133547038172,2.23047559374122e-06,5.49112847442225e-06
"hsa-mir-378d-2",5.08949939283774,6.39500273135978,1.35325323302728,4.72565117546694,2.29379111507003e-06,5.6231756871548e-06
"hsa-miR-411-5p",6.8065280444203,-7.248395575669,1.54154986397401,-4.70201823830931,2.57602483685413e-06,6.2885312193792e-06
"hsa-miR-221-5p",14.0206361442549,-5.77433420897252,1.23566231297749,-4.67306815812687,2.96733238767887e-06,7.21347329389718e-06
"hsa-miR-1260a",4.95296760703267,-6.62079221625534,1.41894936271875,-4.6659820217754,3.07146557198524e-06,7.4355062388476e-06
"hsa-mir-4326",5.34796533243042,6.45655837074241,1.38735264039439,4.65386966712874,3.25762759162846e-06,7.85345074994246e-06
"hsa-miR-106a-5p",131.478676956798,-5.96154705529544,1.29253829478348,-4.61227886195362,3.98278171825797e-06,9.56196767895818e-06
"hsa-miR-452-5p",3.70963460359593,-5.56805799745528,1.20982476256802,-4.60236735908456,4.17715585964176e-06,9.9631392284895e-06
"hsa-miR-4746-5p",6.66331284369703,-5.36481479534329,1.16575274059048,-4.60201774230949,4.18417551075979e-06,9.9631392284895e-06
"hsa-mir-25",2.15668172580906,5.20152324213255,1.13096265428877,4.59919982539443,4.24116821225361e-06,1.00576274747729e-05
"hsa-miR-18a-5p",18.3332136184173,-6.38023151691804,1.39668946992636,-4.56811027382805,4.92141108091548e-06,1.16233326748451e-05
"hsa-miR-335-5p",4.29493208562461,-6.35313308475761,1.40363973597062,-4.52618497606468,6.00580162259025e-06,1.41270070555665e-05
"hsa-miR-361-5p",4.21040159582373,-6.07367967321854,1.34266435392321,-4.52360238467007,6.07958891443193e-06,1.42429079003426e-05
"hsa-miR-144-5p",7.04822615770311,-7.1160158879339,1.58313258594133,-4.49489572201733,6.96040483165318e-06,1.62409446071907e-05
"hsa-miR-92b-5p",5.41139420875328,-6.71629500103858,1.50760414464321,-4.45494596502854,8.39143267520983e-06,1.95016895371877e-05
"hsa-mir-205",4.63994337952762,6.25149213091759,1.41025116421992,4.43289272827909,9.29771320610156e-06,2.15217982977889e-05
"hsa-miR-3168",4.07269928993926,-5.94065908808911,1.3582411792205,-4.37378808636804,1.2210891867177e-05,2.81528895826581e-05
"hsa-mir-1260b",2.18466239065639,5.20527575721445,1.19171399036857,4.3678901139732,1.25452580860321e-05,2.88094661975678e-05
"hsa-miR-576-5p",4.6663974217807,-6.3568594632522,1.47057868601947,-4.32269250444449,1.54136491219153e-05,3.52572052749322e-05
"hsa-miR-374a-5p",2.80344176796284,-5.31016857641577,1.2303953208577,-4.31582312318459,1.59009266954586e-05,3.6229170235535e-05
"hsa-mir-1260a",1.9805191500483,5.06566344792083,1.1811041401374,4.28892192972208,1.79542463313116e-05,4.07477231191096e-05
"hsa-mir-660",4.33884237688776,6.15359740569651,1.43642649234685,4.28396262425006,1.8359376742211e-05,4.15050501448428e-05
"hsa-mir-106b",3.58716660201048,5.88750154759877,1.38186447413344,4.26054917671344,2.03925204988429e-05,4.59226915109602e-05
"hsa-mir-10399",3.69319070952059,5.92789708534042,1.40061546592922,4.23235158367156,2.3126051868585e-05,5.18773595970961e-05
"hsa-miR-204-5p",9.41056695470221,-6.19925464901655,1.46752908711722,-4.22428059752753,2.39705244000905e-05,5.35649026017406e-05
"hsa-mir-483",5.74217194872155,6.54203437943221,1.55358012427133,4.21094108841061,2.54309063708069e-05,5.66105616913365e-05
"hsa-miR-378d",2.06477671103022,-4.04054159465696,0.965824037897321,-4.18351732418418,2.87033205481317e-05,6.36512566353607e-05
"hsa-mir-330",2.31630259105195,5.27889892504351,1.26702492189317,4.16637339473627,3.09483640354791e-05,6.83688194091763e-05
"hsa-miR-20b-5p",5.07236809080454,-4.62069871658762,1.11474826713184,-4.14506023721061,3.39724392268192e-05,7.47651029953861e-05
"hsa-mir-130b",2.52149255337291,5.38884662261256,1.30798169309877,4.11997098357372,3.78920115207426e-05,8.30764479001942e-05
"hsa-mir-200a",2.19226341371335,5.19476012254354,1.26820383154375,4.09615551801331,4.20067794061395e-05,9.17516497555152e-05
"hsa-miR-143-5p",7.95276154738854,-5.71040901381668,1.40433839367156,-4.06626283205657,4.77730551312629e-05,0.000103955599368029
"hsa-miR-369-5p",3.1343810105098,-6.07224201198156,1.50967749061504,-4.02221139927558,5.76542757768465e-05,0.000124989306814731
"hsa-miR-654-5p",4.92619617022331,-5.91651232292776,1.47479847536712,-4.0117429070809,6.02721177860622e-05,0.000129755153196718
"hsa-mir-24-2",2.4112485568372,5.31740623573234,1.32549552785869,4.01163649667116,6.02992966662889e-05,0.000129755153196718
"hsa-miR-1292-5p",7.73820644766153,-5.74590196366481,1.44160580302048,-3.98576500706773,6.72630572642143e-05,0.000144206037898555
"hsa-miR-450a-5p",4.2319534245486,-6.12971702500148,1.5571392451338,-3.93652465195863,8.26701314329661e-05,0.00017658583221527
"hsa-miR-660-5p",6.80010979651949,-4.92010871719492,1.25147742771574,-3.93144023873875,8.44384872668708e-05,0.000179702421619238
"hsa-miR-365a-5p",8.76244850574768,-4.80392109489658,1.22816092863068,-3.91147526591051,9.17340522707329e-05,0.000194516366311299
"hsa-miR-92a-1-5p",22.1880964471611,-5.01535534720366,1.2875867220218,-3.8951592630036,9.813422764409e-05,0.000207330859131696
"hsa-mir-331",2.10075910538915,5.12406790415874,1.31591265671182,3.89392706120987,9.86343183661874e-05,0.000207632387575199
"hsa-mir-214",1.59003897151898,4.74104528111421,1.23205457977622,3.84808056309919,0.000119046907434225,0.000249697665051569
"hsa-miR-10399-3p",4.39852534387,-5.07830990966037,1.3395784192819,-3.79097620308235,0.000150056332592912,0.000313606939699576
"hsa-miR-3173-5p",5.24316454178193,-6.39832419577271,1.69180638170697,-3.78194825658303,0.000155605711667084,0.000324039134331814
"hsa-mir-365a",1.98844207912466,5.03971705810813,1.35240647447396,3.72648101974549,0.000194171686462318,0.00040290624940931
"hsa-mir-365b",1.3614476043128,4.50816202115477,1.21024660746204,3.7249945534726,0.000195319439050588,0.000403845530563672
"hsa-miR-15b-5p",3.62930248746335,-6.31682596631778,1.71901974396174,-3.67466748913523,0.000238159372092485,0.000489027792228424
"hsa-mir-17",1.3466711069186,4.50534619214262,1.22607041602662,3.67462270784029,0.000238201144923656,0.000489027792228424
"hsa-mir-942",3.96670256430807,5.99446448755786,1.65822019277597,3.61499908979081,0.000300348676921607,0.000614445708772723
"hsa-miR-132-5p",1.77260392756609,-4.14514382030812,1.14788400717902,-3.6111173205514,0.00030488069683303,0.000621528718806984
"hsa-miR-516b-5p",2.72340695116358,-5.41933542906838,1.50312111469514,-3.60538839890324,0.000311686416133597,0.000633181146061607
"hsa-mir-361",3.42002766800502,5.78311369330901,1.62950312919954,3.54900434965709,0.000386690692875189,0.000782812866064407
"hsa-mir-335",2.3925364273103,5.2890601946522,1.49640445826852,3.53451245445508,0.000408528182343391,0.000824148867852466
"hsa-mir-2682",3.69433833027868,5.88646343929656,1.67519463586129,3.51389821414397,0.000441581984857259,0.000887747865751098
"hsa-mir-28",1.8345079588526,4.91413559809269,1.40142092937217,3.50653789671474,0.000453976786278284,0.000909519009750631
"hsa-miR-5701",406.389400404605,-4.85298574159206,1.39865496183021,-3.46975192169032,0.000520939279029998,0.00104008838871625
"hsa-miR-195-5p",1.21523556415422,-4.71088570400971,1.35844319395214,-3.46785623792208,0.000524627869163034,0.00104386572597165
"hsa-miR-504-5p",2.80607237945688,-5.14769237743325,1.49651944971308,-3.43977646158904,0.000582194832897137,0.00115445460038647
"hsa-mir-29c",1.3451900460299,4.49692297069843,1.30838648938657,3.43699893508285,0.000588197916126474,0.00116239111996422
"hsa-miR-10400-5p",21.2879479860759,-5.9751554546216,1.7417094904996,-3.43062691408293,0.000602188202656141,0.00118600456184142
"hsa-mir-3614",2.18163022783825,5.14580794187157,1.51011221059724,3.407566607144,0.00065544909166512,0.00128654027789674
"hsa-mir-452",2.04066394093679,5.05672129110751,1.5026125833071,3.36528613382046,0.000764643188765264,0.00149581714704585
"hsa-mir-140",3.5132978777245,5.81200936565519,1.72759042553925,3.36422874295627,0.000767578966846512,0.00149652140851619
"hsa-miR-11400",4.25642975084722,-6.57809652264424,2.00874003306184,-3.27473760385883,0.00105760158420611,0.00205507197466137
"hsa-mir-32",2.58721571096715,5.38123916918752,1.65646932334291,3.24861987684003,0.00115966333486044,0.00224588132517972
"hsa-miR-10394-5p",14.1225696427653,-6.16535494740854,1.90204160554101,-3.24144063381562,0.00118927201786632,0.00229557156936988
"hsa-mir-6852",2.8731189236809,5.52604284210162,1.72522862301663,3.20307857658837,0.00135966877139816,0.00261578660987527
"hsa-mir-127",1.49295902286277,4.61861830883995,1.44581212932405,3.19448026141493,0.00140082864144685,0.00268607736198224
"hsa-mir-450b",1.68901384309791,4.78234160233053,1.49810691535279,3.19225654278775,0.0014116589201761,0.00269794023888919
"hsa-miR-212-5p",11.5094813520739,-5.43862371202408,1.70827219813944,-3.18369854520114,0.00145406355695845,0.0027698718904684
"hsa-mir-15b",2.59046148482394,5.37778330943764,1.69404924171884,3.17451416228087,0.00150087566377795,0.00284970183220584
"hsa-miR-548aq-3p",2.37737161775299,-5.73891705906822,1.81254876523582,-3.16621388022162,0.00154437194269322,0.00292273647786566
"hsa-mir-499a",1.08660098688136,4.18683906193528,1.33476964972837,3.13675027206928,0.00170831566397508,0.00322250454795299
"hsa-miR-140-5p",4.20941491885603,-3.33130089899186,1.08940047551876,-3.05792128225897,0.00222878114632157,0.00419068558580205
"hsa-mir-92b",0.986078797131516,4.04816740981818,1.32552378806525,3.05401339928191,0.00225801995314865,0.00423196642832054
"hsa-mir-27b",2.06360548713959,5.05569650654018,1.65987407162272,3.0458313633381,0.00232037937857843,0.00433485665258543
"hsa-mir-195",1.27281715277749,4.38407895370778,1.44131270257681,3.04172643859298,0.00235225565796076,0.00438032223485642
"hsa-miR-10527-5p",8.26645035042999,-4.8190649865338,1.59305933337722,-3.02503797916779,0.00248601907710529,0.00461462327092068
"hsa-miR-3913-5p",3.18948297796843,-5.61751174818554,1.86492392785595,-3.01219350788417,0.00259367202998651,0.00479911926567568
"hsa-miR-365b-5p",3.2994745173536,-4.56618455638712,1.52197827112631,-3.00016409104712,0.00269834196790896,0.00497694185192097
"hsa-miR-362-5p",9.7278046208293,-4.42340221013512,1.47591594869909,-2.99705563452582,0.00272600959124118,0.00501206193832635
"hsa-miR-4508",18.4945449461468,-4.87372414696616,1.62807750159932,-2.99354554201414,0.00275756350420396,0.00505408326795741
"hsa-miR-6510-3p",0.94595488691821,-4.1258959884724,1.38821081761424,-2.97209612266466,0.00295774067394134,0.00540392242628906
"hsa-miR-1291",3.58797209146247,-4.54622555155881,1.53459052535431,-2.96250072996455,0.00305151085897568,0.00555776742653565
"hsa-mir-1291",1.58317526245116,4.67594311195466,1.58483915634255,2.95042124195473,0.0031734093934909,0.00576172143005691
"hsa-mir-34a",0.92218315532418,3.91437936599862,1.33257271611347,2.93746023662794,0.00330912605076612,0.00598941506384771
"hsa-miR-27b-5p",3.66631751536386,-4.24540410638921,1.44717187264965,-2.93358666418539,0.00335070096314989,0.00604582999872697
"hsa-mir-212",2.15223934326532,5.10847464219507,1.75754141886119,2.90660270499067,0.00365376931651611,0.00657225997800576
"hsa-mir-6529",1.79544985307849,4.84997779715375,1.66986339779406,2.90441589627075,0.00367939042435539,0.0065979192486126
"hsa-miR-15a-5p",2.06108689457079,-4.02681110016897,1.38810448748842,-2.90094235445842,0.00372042312705358,0.00665097180559424
"hsa-mir-11400",1.81789420681036,4.86729704804307,1.67839832857997,2.89996538078127,0.00373203876550107,0.0066512715421967
"hsa-miR-2682-5p",1.97939243790386,-5.21960016752031,1.80343374481082,-2.89425668258628,0.00380057337126541,0.00675270069940429
"hsa-miR-1268a",1.95797257153916,-4.93142005931769,1.73916256401221,-2.8355141499487,0.00457519882810288,0.00810423938758468
"hsa-miR-664a-5p",2.22536084736729,-5.08291655708647,1.79961217767798,-2.82445107903465,0.00473616777760588,0.00836387075619762
"hsa-miR-939-5p",1.82254979883534,-4.8831619463108,1.7430963476038,-2.80142973910971,0.00508767185187381,0.00893184438590242
"hsa-mir-378g",1.39278169350104,4.49613147335557,1.60497318676259,2.80137482073751,0.005088537851521,0.00893184438590242
"hsa-miR-7704",4.57039476341764,-3.71665168887718,1.33038756217561,-2.79366088089343,0.00521150987146037,0.00912014227505565
"hsa-miR-4732-5p",2.4304380752675,-5.75070437838427,2.06171815001084,-2.78927766065117,0.00528257542129897,0.00921674570502913
"hsa-mir-339",1.19705128625378,4.28133322655625,1.54102323025328,2.77824054985374,0.00546541407845866,0.00947882262562532
"hsa-mir-641",1.65559285483136,4.7327114044437,1.70315993376946,2.7787827265107,0.00545630075780218,0.00947882262562532
"hsa-miR-148b-5p",3.08223912492373,-3.76852478531043,1.35916314884461,-2.77268022497075,0.00555967238157381,0.00961360015980471
"hsa-miR-151a-5p",1.53350087733218,-4.38653639185216,1.59347651299407,-2.75280894075437,0.00590863678448257,0.01018670021301
"hsa-miR-151b",1.49291428874458,-4.36254501563458,1.59118849969906,-2.74168963416947,0.0061124066529249,0.0105068291874242
"hsa-miR-505-5p",1.44633246566834,-4.08580074240541,1.50425463940584,-2.71616296561282,0.00660434003762428,0.0113189426603531
"hsa-miR-450b-5p",2.17611441320747,-5.49408847139557,2.02439127641769,-2.71394593298078,0.00664870165177915,0.0113614578225991
"hsa-miR-422a",0.957054194952602,-3.55610599644717,1.31623934129037,-2.7017168419848,0.00689824823249088,0.0117533203022792
"hsa-miR-378a-5p",1.95685376731494,-4.75381582492843,1.77922680846961,-2.67184363584168,0.00754357904884222,0.0128152614835594
"hsa-miR-6529-5p",2.9967236674008,-6.06523656908467,2.2994037793069,-2.63774315049307,0.00834597690172647,0.0141370629151693
"hsa-miR-338-5p",1.13279722857106,-4.59744666352628,1.76378062844824,-2.60658643675607,0.0091449739175557,0.0154454355991275
"hsa-miR-1248",20.0792597472553,-4.17559908123658,1.61671246497744,-2.58277162556227,0.00980101764799936,0.0164577781892706
"hsa-mir-151a",0.916121638205106,3.91102480973631,1.51398301177773,2.58326862277269,0.00978690887731934,0.0164577781892706
"hsa-miR-651-5p",1.57228957317551,-5.03907041718702,1.95530220168222,-2.57713125513372,0.00996241130397744,0.0166805791573801
"hsa-mir-659",1.18003539672788,4.25445949185629,1.66100173324562,2.56138172929117,0.0104256732313507,0.0174060808833757
"hsa-miR-942-5p",6.77273749704193,-3.32705393633063,1.30117625063129,-2.55695870157209,0.0105591752795321,0.0175784551215133
"hsa-mir-409",0.788875963555203,3.6955384572329,1.4482015875774,2.55181218480426,0.0107164269718585,0.0177892687732852
"hsa-miR-3934-5p",2.58503347941298,-3.63621056445804,1.4389353193755,-2.52701460273847,0.0115036719487186,0.0190416906045741
"hsa-mir-96",1.30416196715848,4.38682865985203,1.73951741263479,2.52186533344754,0.0116734388123173,0.0192678066760123
"hsa-miR-1468-5p",1.31738633371763,-4.83764593591841,1.92635969419571,-2.51128901341461,0.0120291168704981,0.0197986314497434
"hsa-miR-1268b",1.88617165196838,-4.9622845562258,1.9785433050905,-2.50804950463231,0.0121399657753248,0.0199246330945303
"hsa-mir-369",1.56159810335942,4.63142219649743,1.85064616696515,2.50259735176305,0.0123285714153595,0.0201771830769686
"hsa-miR-196b-5p",2.20277577320096,-3.6776366253832,1.48355149178506,-2.4789410045742,0.0131773099518903,0.0215056659608097
"hsa-miR-4516",11.7960397258031,-3.54154382328744,1.4370233961176,-2.4644997658741,0.0137204653182214,0.0223293847335761
"hsa-miR-1269b",1.22253677350569,-4.4119835305947,1.79861955844799,-2.45298318361541,0.0141676961757218,0.0229928253578055
"hsa-miR-4521",4.54942181282478,-3.83827030302146,1.57031684258898,-2.44426487631203,0.0145147656695903,0.0234904703454929
"hsa-mir-374b",0.880523430547132,3.81456636011608,1.58630439578576,2.40468750527958,0.0161863002016334,0.0261228900476361
"hsa-mir-1298",0.672126598474949,3.45056031790596,1.44285802248945,2.39147599009949,0.0167807814976198,0.0270072965377205
"hsa-miR-708-5p",2.88140549858542,-4.29652972551337,1.81140419475755,-2.37193318749516,0.0176952901878185,0.0283925374975648
"hsa-mir-1271",1.4411986929088,4.51007566403628,1.90298568783991,2.36999978132032,0.0177880957816068,0.0283925374975648
"hsa-mir-92a-1",1.03493294308752,4.05422202538053,1.71041150802646,2.37031966071045,0.0177727118412028,0.0283925374975648
"hsa-miR-424-5p",2.17030700675467,-5.54526604261168,2.34480351266662,-2.36491715090675,0.0180341047553865,0.0287063420900809
"hsa-miR-127-5p",2.03768945869461,-3.8801616502135,1.64700286475068,-2.35589247186943,0.0184782656814451,0.029132519288425
"hsa-mir-3690-1",0.999175890979979,3.99527132214575,1.69621245083238,2.35540737847146,0.018502408980084,0.029132519288425
"hsa-mir-3690-2",0.999175890979979,3.99527132214575,1.69621245083238,2.35540737847146,0.018502408980084,0.029132519288425
"hsa-mir-4661",1.3677187325707,4.44095072368025,1.8843089176222,2.35680608532292,0.0184328696172795,0.029132519288425
"hsa-miR-214-5p",0.6241809816138,-3.46230277635485,1.50392077147538,-2.3021842919014,0.0213247814328487,0.0334856703040138
"hsa-miR-31-5p",0.809667247050083,-3.14791091885734,1.36870917470361,-2.29991219247801,0.0214531951996919,0.0335965132372533
"hsa-miR-1296-5p",0.676110386975454,-3.65666299712764,1.59742953841481,-2.28909188743078,0.0220740140860424,0.0343833838712886
"hsa-miR-671-5p",8.71075777076989,-2.89912798069633,1.26644467863738,-2.2891864363279,0.0220685223373486,0.0343833838712886
"hsa-mir-338",1.3578871472882,4.42575420991435,1.94626190344458,2.2739766945453,0.0229673878016488,0.0356792842587111
"hsa-miR-24-1-5p",1.7785962310646,-4.59263822694743,2.05237693953637,-2.23771673637344,0.0252395331410836,0.0391044500132522
"hsa-miR-4436b-5p",1.77691722085441,-5.230052345949,2.33958329315844,-2.23546319604994,0.0253869552397267,0.039228247325216
"hsa-mir-505",1.11475551018228,4.15037909510766,1.8892184257841,2.19687625235028,0.0280292853029659,0.0431963256260562
"hsa-mir-548aq",2.8537870973527,5.46998192595815,2.51044649085202,2.17888807663918,0.0293399837426295,0.045096641678486
"hsa-miR-330-5p",1.88065243870337,-3.99027875013729,1.85570322612863,-2.15027850032993,0.0315331919772211,0.0483398008938402
"hsa-mir-4746",1.04966447394878,4.06563884426599,1.89756479089202,2.14255600851173,0.032148766774344,0.0491537723576154
